date,item_id,price_ngn,unit
2017-03-27,garri_white,556.0516129032258,Paint Bucket (4kg)
2017-03-27,garri_yellow,575.9741935483871,Paint Bucket (4kg)
2017-03-27,palm_oil,840.0,5L Keg
2017-03-27,rice_foreign,16003.389830508477,50kg Bag
2017-03-27,rice_local,10206.212121212122,50kg Bag
2017-03-27,yam_tuber,501.9322033898305,Medium Tuber
2017-03-28,beans_oloyin,1004.4406779661016,Paint Bucket (3.5kg)
2017-03-28,beans_white,930.4809322033898,Paint Bucket (3.5kg)
2017-03-28,bread_loaf,333.166,Loaf
2017-03-28,diesel,159.85121107266437,1 Liter
2017-03-28,fuel,153.88505747126436,1 Liter
2017-03-28,garri_white,559.5225806451613,Paint Bucket (4kg)
2017-03-28,garri_yellow,579.2387096774194,Paint Bucket (4kg)
2017-03-28,palm_oil,840.0,5L Keg
2017-03-28,rice_foreign,15958.474576271186,50kg Bag
2017-03-28,rice_local,10192.424242424244,50kg Bag
2017-03-28,yam_tuber,503.8305084745763,Medium Tuber
2017-03-29,beans_oloyin,1005.8050847457628,Paint Bucket (3.5kg)
2017-03-29,beans_white,931.9194915254236,Paint Bucket (3.5kg)
2017-03-29,bread_loaf,333.1567777777778,Loaf
2017-03-29,diesel,159.87370242214533,1 Liter
2017-03-29,fuel,153.8144499178982,1 Liter
2017-03-29,garri_white,562.9935483870968,Paint Bucket (4kg)
2017-03-29,garri_yellow,582.5032258064516,Paint Bucket (4kg)
2017-03-29,palm_oil,840.0,5L Keg
2017-03-29,rice_foreign,15913.559322033898,50kg Bag
2017-03-29,rice_local,10178.636363636364,50kg Bag
2017-03-29,yam_tuber,505.728813559322,Medium Tuber
2017-03-30,beans_oloyin,1007.1694915254236,Paint Bucket (3.5kg)
2017-03-30,beans_white,933.3580508474575,Paint Bucket (3.5kg)
2017-03-30,bread_loaf,333.1475555555555,Loaf
2017-03-30,diesel,159.8961937716263,1 Liter
2017-03-30,fuel,153.743842364532,1 Liter
2017-03-30,garri_white,566.4645161290323,Paint Bucket (4kg)
2017-03-30,garri_yellow,585.7677419354839,Paint Bucket (4kg)
2017-03-30,palm_oil,840.0,5L Keg
2017-03-30,rice_foreign,15868.64406779661,50kg Bag
2017-03-30,rice_local,10164.848484848484,50kg Bag
2017-03-30,yam_tuber,507.62711864406776,Medium Tuber
2017-03-31,beans_oloyin,1008.5338983050848,Paint Bucket (3.5kg)
2017-03-31,beans_white,934.7966101694916,Paint Bucket (3.5kg)
2017-03-31,bread_loaf,333.1383333333333,Loaf
2017-03-31,diesel,159.91868512110727,1 Liter
2017-03-31,fuel,153.67323481116586,1 Liter
2017-03-31,garri_white,569.9354838709677,Paint Bucket (4kg)
2017-03-31,garri_yellow,589.0322580645161,Paint Bucket (4kg)
2017-03-31,palm_oil,840.0,5L Keg
2017-03-31,rice_foreign,15823.728813559324,50kg Bag
2017-03-31,rice_local,10151.060606060606,50kg Bag
2017-03-31,yam_tuber,509.5254237288136,Medium Tuber
2017-04-01,beans_oloyin,1009.8983050847456,Paint Bucket (3.5kg)
2017-04-01,beans_white,936.2351694915254,Paint Bucket (3.5kg)
2017-04-01,bread_loaf,333.1291111111111,Loaf
2017-04-01,diesel,159.94117647058823,1 Liter
2017-04-01,fuel,153.60262725779967,1 Liter
2017-04-01,garri_white,573.4064516129032,Paint Bucket (4kg)
2017-04-01,garri_yellow,592.2967741935483,Paint Bucket (4kg)
2017-04-01,palm_oil,840.0,5L Keg
2017-04-01,rice_foreign,15778.813559322034,50kg Bag
2017-04-01,rice_local,10137.272727272728,50kg Bag
2017-04-01,yam_tuber,511.4237288135593,Medium Tuber
2017-04-02,beans_oloyin,1011.2627118644068,Paint Bucket (3.5kg)
2017-04-02,beans_white,937.6737288135594,Paint Bucket (3.5kg)
2017-04-02,bread_loaf,333.1198888888889,Loaf
2017-04-02,diesel,159.9636678200692,1 Liter
2017-04-02,fuel,153.5320197044335,1 Liter
2017-04-02,garri_white,576.8774193548387,Paint Bucket (4kg)
2017-04-02,garri_yellow,595.5612903225806,Paint Bucket (4kg)
2017-04-02,palm_oil,840.0,5L Keg
2017-04-02,rice_foreign,15733.898305084746,50kg Bag
2017-04-02,rice_local,10123.484848484848,50kg Bag
2017-04-02,yam_tuber,513.3220338983051,Medium Tuber
2017-04-03,beans_oloyin,1012.6271186440678,Paint Bucket (3.5kg)
2017-04-03,beans_white,939.1122881355932,Paint Bucket (3.5kg)
2017-04-03,bread_loaf,333.11066666666665,Loaf
2017-04-03,diesel,159.98615916955018,1 Liter
2017-04-03,fuel,153.46141215106732,1 Liter
2017-04-03,garri_white,580.3483870967742,Paint Bucket (4kg)
2017-04-03,garri_yellow,598.8258064516128,Paint Bucket (4kg)
2017-04-03,palm_oil,840.0,5L Keg
2017-04-03,rice_foreign,15688.983050847455,50kg Bag
2017-04-03,rice_local,10109.69696969697,50kg Bag
2017-04-03,yam_tuber,515.2203389830509,Medium Tuber
2017-04-04,beans_oloyin,1013.9915254237288,Paint Bucket (3.5kg)
2017-04-04,beans_white,940.5508474576272,Paint Bucket (3.5kg)
2017-04-04,bread_loaf,333.10144444444444,Loaf
2017-04-04,diesel,160.00865051903114,1 Liter
2017-04-04,fuel,153.39080459770116,1 Liter
2017-04-04,garri_white,583.8193548387096,Paint Bucket (4kg)
2017-04-04,garri_yellow,602.0903225806452,Paint Bucket (4kg)
2017-04-04,palm_oil,840.0,5L Keg
2017-04-04,rice_foreign,15644.067796610168,50kg Bag
2017-04-04,rice_local,10095.909090909092,50kg Bag
2017-04-04,yam_tuber,517.1186440677966,Medium Tuber
2017-04-05,beans_oloyin,1015.3559322033898,Paint Bucket (3.5kg)
2017-04-05,beans_white,941.9894067796612,Paint Bucket (3.5kg)
2017-04-05,bread_loaf,333.09222222222223,Loaf
2017-04-05,diesel,160.03114186851212,1 Liter
2017-04-05,fuel,153.32019704433498,1 Liter
2017-04-05,garri_white,587.2903225806451,Paint Bucket (4kg)
2017-04-05,garri_yellow,605.3548387096774,Paint Bucket (4kg)
2017-04-05,palm_oil,840.0,5L Keg
2017-04-05,rice_foreign,15599.152542372882,50kg Bag
2017-04-05,rice_local,10082.121212121212,50kg Bag
2017-04-05,yam_tuber,519.0169491525423,Medium Tuber
2017-04-06,beans_oloyin,1016.7203389830509,Paint Bucket (3.5kg)
2017-04-06,beans_white,943.4279661016948,Paint Bucket (3.5kg)
2017-04-06,bread_loaf,333.083,Loaf
2017-04-06,diesel,160.05363321799308,1 Liter
2017-04-06,fuel,153.2495894909688,1 Liter
2017-04-06,garri_white,590.7612903225806,Paint Bucket (4kg)
2017-04-06,garri_yellow,608.6193548387097,Paint Bucket (4kg)
2017-04-06,palm_oil,840.0,5L Keg
2017-04-06,rice_foreign,15554.237288135591,50kg Bag
2017-04-06,rice_local,10068.333333333334,50kg Bag
2017-04-06,yam_tuber,520.9152542372881,Medium Tuber
2017-04-07,beans_oloyin,1018.084745762712,Paint Bucket (3.5kg)
2017-04-07,beans_white,944.8665254237288,Paint Bucket (3.5kg)
2017-04-07,bread_loaf,333.07377777777776,Loaf
2017-04-07,diesel,160.07612456747404,1 Liter
2017-04-07,fuel,153.17898193760263,1 Liter
2017-04-07,garri_white,594.2322580645161,Paint Bucket (4kg)
2017-04-07,garri_yellow,611.8838709677419,Paint Bucket (4kg)
2017-04-07,palm_oil,840.0,5L Keg
2017-04-07,rice_foreign,15509.322033898305,50kg Bag
2017-04-07,rice_local,10054.545454545456,50kg Bag
2017-04-07,yam_tuber,522.8135593220339,Medium Tuber
2017-04-08,beans_oloyin,1019.4491525423728,Paint Bucket (3.5kg)
2017-04-08,beans_white,946.3050847457628,Paint Bucket (3.5kg)
2017-04-08,bread_loaf,333.0645555555556,Loaf
2017-04-08,diesel,160.09861591695503,1 Liter
2017-04-08,fuel,153.10837438423647,1 Liter
2017-04-08,garri_white,597.7032258064517,Paint Bucket (4kg)
2017-04-08,garri_yellow,615.1483870967742,Paint Bucket (4kg)
2017-04-08,palm_oil,840.0,5L Keg
2017-04-08,rice_foreign,15464.406779661018,50kg Bag
2017-04-08,rice_local,10040.757575757576,50kg Bag
2017-04-08,yam_tuber,524.7118644067797,Medium Tuber
2017-04-09,beans_oloyin,1020.813559322034,Paint Bucket (3.5kg)
2017-04-09,beans_white,947.7436440677966,Paint Bucket (3.5kg)
2017-04-09,bread_loaf,333.0553333333333,Loaf
2017-04-09,diesel,160.12110726643598,1 Liter
2017-04-09,fuel,153.03776683087028,1 Liter
2017-04-09,garri_white,601.174193548387,Paint Bucket (4kg)
2017-04-09,garri_yellow,618.4129032258064,Paint Bucket (4kg)
2017-04-09,palm_oil,840.0,5L Keg
2017-04-09,rice_foreign,15419.491525423728,50kg Bag
2017-04-09,rice_local,10026.969696969696,50kg Bag
2017-04-09,yam_tuber,526.6101694915254,Medium Tuber
2017-04-10,beans_oloyin,1022.1779661016948,Paint Bucket (3.5kg)
2017-04-10,beans_white,949.1822033898304,Paint Bucket (3.5kg)
2017-04-10,bread_loaf,333.0461111111111,Loaf
2017-04-10,diesel,160.14359861591694,1 Liter
2017-04-10,fuel,152.9671592775041,1 Liter
2017-04-10,garri_white,604.6451612903226,Paint Bucket (4kg)
2017-04-10,garri_yellow,621.6774193548387,Paint Bucket (4kg)
2017-04-10,palm_oil,840.0,5L Keg
2017-04-10,rice_foreign,15374.57627118644,50kg Bag
2017-04-10,rice_local,10013.18181818182,50kg Bag
2017-04-10,yam_tuber,528.5084745762712,Medium Tuber
2017-04-11,beans_oloyin,1023.542372881356,Paint Bucket (3.5kg)
2017-04-11,beans_white,950.6207627118644,Paint Bucket (3.5kg)
2017-04-11,bread_loaf,333.0368888888889,Loaf
2017-04-11,diesel,160.16608996539793,1 Liter
2017-04-11,fuel,152.89655172413794,1 Liter
2017-04-11,garri_white,608.1161290322581,Paint Bucket (4kg)
2017-04-11,garri_yellow,624.941935483871,Paint Bucket (4kg)
2017-04-11,palm_oil,840.0,5L Keg
2017-04-11,rice_foreign,15329.661016949152,50kg Bag
2017-04-11,rice_local,9999.39393939394,50kg Bag
2017-04-11,yam_tuber,530.4067796610169,Medium Tuber
2017-04-12,beans_oloyin,1024.906779661017,Paint Bucket (3.5kg)
2017-04-12,beans_white,952.0593220338984,Paint Bucket (3.5kg)
2017-04-12,bread_loaf,333.0276666666667,Loaf
2017-04-12,diesel,160.1885813148789,1 Liter
2017-04-12,fuel,152.82594417077175,1 Liter
2017-04-12,garri_white,611.5870967741936,Paint Bucket (4kg)
2017-04-12,garri_yellow,628.2064516129033,Paint Bucket (4kg)
2017-04-12,palm_oil,840.0,5L Keg
2017-04-12,rice_foreign,15284.745762711864,50kg Bag
2017-04-12,rice_local,9985.60606060606,50kg Bag
2017-04-12,yam_tuber,532.3050847457628,Medium Tuber
2017-04-13,beans_oloyin,1026.271186440678,Paint Bucket (3.5kg)
2017-04-13,beans_white,953.4978813559322,Paint Bucket (3.5kg)
2017-04-13,bread_loaf,333.01844444444447,Loaf
2017-04-13,diesel,160.21107266435988,1 Liter
2017-04-13,fuel,152.7553366174056,1 Liter
2017-04-13,garri_white,615.058064516129,Paint Bucket (4kg)
2017-04-13,garri_yellow,631.4709677419355,Paint Bucket (4kg)
2017-04-13,palm_oil,840.0,5L Keg
2017-04-13,rice_foreign,15239.830508474575,50kg Bag
2017-04-13,rice_local,9971.818181818182,50kg Bag
2017-04-13,yam_tuber,534.2033898305085,Medium Tuber
2017-04-14,beans_oloyin,1027.635593220339,Paint Bucket (3.5kg)
2017-04-14,beans_white,954.936440677966,Paint Bucket (3.5kg)
2017-04-14,bread_loaf,333.0092222222222,Loaf
2017-04-14,diesel,160.23356401384083,1 Liter
2017-04-14,fuel,152.6847290640394,1 Liter
2017-04-14,garri_white,618.5290322580645,Paint Bucket (4kg)
2017-04-14,garri_yellow,634.7354838709678,Paint Bucket (4kg)
2017-04-14,palm_oil,840.0,5L Keg
2017-04-14,rice_foreign,15194.915254237289,50kg Bag
2017-04-14,rice_local,9958.030303030304,50kg Bag
2017-04-14,yam_tuber,536.1016949152543,Medium Tuber
2017-04-15,beans_oloyin,1029.0,Paint Bucket (3.5kg)
2017-04-15,beans_white,956.375,Paint Bucket (3.5kg)
2017-04-15,bread_loaf,333.0,Loaf
2017-04-15,diesel,160.2560553633218,1 Liter
2017-04-15,fuel,152.61412151067324,1 Liter
2017-04-15,garri_white,622.0,Paint Bucket (4kg)
2017-04-15,garri_yellow,638.0,Paint Bucket (4kg)
2017-04-15,palm_oil,840.0,5L Keg
2017-04-15,rice_foreign,15150.0,50kg Bag
2017-04-15,rice_local,9944.242424242424,50kg Bag
2017-04-15,yam_tuber,538.0,Medium Tuber
2017-04-16,beans_oloyin,1029.1866666666667,Paint Bucket (3.5kg)
2017-04-16,beans_white,954.5725,Paint Bucket (3.5kg)
2017-04-16,bread_loaf,333.0,Loaf
2017-04-16,diesel,160.27854671280278,1 Liter
2017-04-16,fuel,152.54351395730706,1 Liter
2017-04-16,garri_white,624.9733333333334,Paint Bucket (4kg)
2017-04-16,garri_yellow,641.1066666666667,Paint Bucket (4kg)
2017-04-16,palm_oil,840.0,5L Keg
2017-04-16,rice_foreign,15189.344262295082,50kg Bag
2017-04-16,rice_local,9930.454545454546,50kg Bag
2017-04-16,yam_tuber,542.5,Medium Tuber
2017-04-17,beans_oloyin,1029.3733333333334,Paint Bucket (3.5kg)
2017-04-17,beans_white,952.77,Paint Bucket (3.5kg)
2017-04-17,bread_loaf,333.0,Loaf
2017-04-17,diesel,160.30103806228374,1 Liter
2017-04-17,fuel,152.4729064039409,1 Liter
2017-04-17,garri_white,627.9466666666667,Paint Bucket (4kg)
2017-04-17,garri_yellow,644.2133333333334,Paint Bucket (4kg)
2017-04-17,palm_oil,840.0,5L Keg
2017-04-17,rice_foreign,15228.688524590165,50kg Bag
2017-04-17,rice_local,9916.666666666668,50kg Bag
2017-04-17,yam_tuber,547.0,Medium Tuber
2017-04-18,beans_oloyin,1029.56,Paint Bucket (3.5kg)
2017-04-18,beans_white,950.9675,Paint Bucket (3.5kg)
2017-04-18,bread_loaf,333.0,Loaf
2017-04-18,diesel,160.3235294117647,1 Liter
2017-04-18,fuel,152.4022988505747,1 Liter
2017-04-18,garri_white,630.92,Paint Bucket (4kg)
2017-04-18,garri_yellow,647.32,Paint Bucket (4kg)
2017-04-18,palm_oil,840.0,5L Keg
2017-04-18,rice_foreign,15268.032786885246,50kg Bag
2017-04-18,rice_local,9902.878787878788,50kg Bag
2017-04-18,yam_tuber,551.5,Medium Tuber
2017-04-19,beans_oloyin,1029.746666666667,Paint Bucket (3.5kg)
2017-04-19,beans_white,949.165,Paint Bucket (3.5kg)
2017-04-19,bread_loaf,333.0,Loaf
2017-04-19,diesel,160.34602076124568,1 Liter
2017-04-19,fuel,152.33169129720855,1 Liter
2017-04-19,garri_white,633.8933333333333,Paint Bucket (4kg)
2017-04-19,garri_yellow,650.4266666666666,Paint Bucket (4kg)
2017-04-19,palm_oil,840.0,5L Keg
2017-04-19,rice_foreign,15307.377049180328,50kg Bag
2017-04-19,rice_local,9889.09090909091,50kg Bag
2017-04-19,yam_tuber,556.0,Medium Tuber
2017-04-20,beans_oloyin,1029.9333333333334,Paint Bucket (3.5kg)
2017-04-20,beans_white,947.3625,Paint Bucket (3.5kg)
2017-04-20,bread_loaf,333.0,Loaf
2017-04-20,diesel,160.36851211072664,1 Liter
2017-04-20,fuel,152.26108374384236,1 Liter
2017-04-20,garri_white,636.8666666666667,Paint Bucket (4kg)
2017-04-20,garri_yellow,653.5333333333333,Paint Bucket (4kg)
2017-04-20,palm_oil,840.0,5L Keg
2017-04-20,rice_foreign,15346.72131147541,50kg Bag
2017-04-20,rice_local,9875.303030303032,50kg Bag
2017-04-20,yam_tuber,560.5,Medium Tuber
2017-04-21,beans_oloyin,1030.12,Paint Bucket (3.5kg)
2017-04-21,beans_white,945.56,Paint Bucket (3.5kg)
2017-04-21,bread_loaf,333.0,Loaf
2017-04-21,diesel,160.39100346020763,1 Liter
2017-04-21,fuel,152.1904761904762,1 Liter
2017-04-21,garri_white,639.84,Paint Bucket (4kg)
2017-04-21,garri_yellow,656.64,Paint Bucket (4kg)
2017-04-21,palm_oil,840.0,5L Keg
2017-04-21,rice_foreign,15386.065573770493,50kg Bag
2017-04-21,rice_local,9861.515151515152,50kg Bag
2017-04-21,yam_tuber,565.0,Medium Tuber
2017-04-22,beans_oloyin,1030.3066666666666,Paint Bucket (3.5kg)
2017-04-22,beans_white,943.7575,Paint Bucket (3.5kg)
2017-04-22,bread_loaf,333.0,Loaf
2017-04-22,diesel,160.4134948096886,1 Liter
2017-04-22,fuel,152.11986863711002,1 Liter
2017-04-22,garri_white,642.8133333333334,Paint Bucket (4kg)
2017-04-22,garri_yellow,659.7466666666667,Paint Bucket (4kg)
2017-04-22,palm_oil,840.0,5L Keg
2017-04-22,rice_foreign,15425.409836065572,50kg Bag
2017-04-22,rice_local,9847.727272727272,50kg Bag
2017-04-22,yam_tuber,569.5,Medium Tuber
2017-04-23,beans_oloyin,1030.493333333333,Paint Bucket (3.5kg)
2017-04-23,beans_white,941.955,Paint Bucket (3.5kg)
2017-04-23,bread_loaf,333.0,Loaf
2017-04-23,diesel,160.43598615916954,1 Liter
2017-04-23,fuel,152.04926108374383,1 Liter
2017-04-23,garri_white,645.7866666666666,Paint Bucket (4kg)
2017-04-23,garri_yellow,662.8533333333334,Paint Bucket (4kg)
2017-04-23,palm_oil,840.0,5L Keg
2017-04-23,rice_foreign,15464.754098360656,50kg Bag
2017-04-23,rice_local,9833.939393939394,50kg Bag
2017-04-23,yam_tuber,574.0,Medium Tuber
2017-04-24,beans_oloyin,1030.68,Paint Bucket (3.5kg)
2017-04-24,beans_white,940.1525,Paint Bucket (3.5kg)
2017-04-24,bread_loaf,333.0,Loaf
2017-04-24,diesel,160.45847750865053,1 Liter
2017-04-24,fuel,151.97865353037767,1 Liter
2017-04-24,garri_white,648.76,Paint Bucket (4kg)
2017-04-24,garri_yellow,665.96,Paint Bucket (4kg)
2017-04-24,palm_oil,840.0,5L Keg
2017-04-24,rice_foreign,15504.098360655738,50kg Bag
2017-04-24,rice_local,9820.151515151516,50kg Bag
2017-04-24,yam_tuber,578.5,Medium Tuber
2017-04-25,beans_oloyin,1030.8666666666668,Paint Bucket (3.5kg)
2017-04-25,beans_white,938.35,Paint Bucket (3.5kg)
2017-04-25,bread_loaf,333.0,Loaf
2017-04-25,diesel,160.4809688581315,1 Liter
2017-04-25,fuel,151.9080459770115,1 Liter
2017-04-25,garri_white,651.7333333333333,Paint Bucket (4kg)
2017-04-25,garri_yellow,669.0666666666667,Paint Bucket (4kg)
2017-04-25,palm_oil,840.0,5L Keg
2017-04-25,rice_foreign,15543.44262295082,50kg Bag
2017-04-25,rice_local,9806.363636363636,50kg Bag
2017-04-25,yam_tuber,583.0,Medium Tuber
2017-04-26,beans_oloyin,1031.0533333333333,Paint Bucket (3.5kg)
2017-04-26,beans_white,936.5475,Paint Bucket (3.5kg)
2017-04-26,bread_loaf,333.0,Loaf
2017-04-26,diesel,160.50346020761245,1 Liter
2017-04-26,fuel,151.83743842364532,1 Liter
2017-04-26,garri_white,654.7066666666667,Paint Bucket (4kg)
2017-04-26,garri_yellow,672.1733333333334,Paint Bucket (4kg)
2017-04-26,palm_oil,840.0,5L Keg
2017-04-26,rice_foreign,15582.7868852459,50kg Bag
2017-04-26,rice_local,9792.575757575758,50kg Bag
2017-04-26,yam_tuber,587.5,Medium Tuber
2017-04-27,beans_oloyin,1031.24,Paint Bucket (3.5kg)
2017-04-27,beans_white,934.745,Paint Bucket (3.5kg)
2017-04-27,bread_loaf,333.0,Loaf
2017-04-27,diesel,160.52595155709344,1 Liter
2017-04-27,fuel,151.76683087027914,1 Liter
2017-04-27,garri_white,657.6800000000001,Paint Bucket (4kg)
2017-04-27,garri_yellow,675.28,Paint Bucket (4kg)
2017-04-27,palm_oil,840.0,5L Keg
2017-04-27,rice_foreign,15622.131147540984,50kg Bag
2017-04-27,rice_local,9778.78787878788,50kg Bag
2017-04-27,yam_tuber,592.0,Medium Tuber
2017-04-28,beans_oloyin,1031.4266666666667,Paint Bucket (3.5kg)
2017-04-28,beans_white,932.9425,Paint Bucket (3.5kg)
2017-04-28,bread_loaf,333.0,Loaf
2017-04-28,diesel,160.5484429065744,1 Liter
2017-04-28,fuel,151.69622331691298,1 Liter
2017-04-28,garri_white,660.6533333333333,Paint Bucket (4kg)
2017-04-28,garri_yellow,678.3866666666667,Paint Bucket (4kg)
2017-04-28,palm_oil,840.0,5L Keg
2017-04-28,rice_foreign,15661.475409836066,50kg Bag
2017-04-28,rice_local,9765.0,50kg Bag
2017-04-28,yam_tuber,596.5,Medium Tuber
2017-04-29,beans_oloyin,1031.6133333333337,Paint Bucket (3.5kg)
2017-04-29,beans_white,931.14,Paint Bucket (3.5kg)
2017-04-29,bread_loaf,333.0,Loaf
2017-04-29,diesel,160.57093425605535,1 Liter
2017-04-29,fuel,151.6256157635468,1 Liter
2017-04-29,garri_white,663.6266666666667,Paint Bucket (4kg)
2017-04-29,garri_yellow,681.4933333333333,Paint Bucket (4kg)
2017-04-29,palm_oil,840.0,5L Keg
2017-04-29,rice_foreign,15700.819672131149,50kg Bag
2017-04-29,rice_local,9751.212121212122,50kg Bag
2017-04-29,yam_tuber,601.0,Medium Tuber
2017-04-30,beans_oloyin,1031.8000000000002,Paint Bucket (3.5kg)
2017-04-30,beans_white,929.3375,Paint Bucket (3.5kg)
2017-04-30,bread_loaf,333.0,Loaf
2017-04-30,diesel,160.59342560553634,1 Liter
2017-04-30,fuel,151.55500821018063,1 Liter
2017-04-30,garri_white,666.6,Paint Bucket (4kg)
2017-04-30,garri_yellow,684.6,Paint Bucket (4kg)
2017-04-30,palm_oil,840.0,5L Keg
2017-04-30,rice_foreign,15740.16393442623,50kg Bag
2017-04-30,rice_local,9737.424242424244,50kg Bag
2017-04-30,yam_tuber,605.5,Medium Tuber
2017-05-01,beans_oloyin,1031.986666666667,Paint Bucket (3.5kg)
2017-05-01,beans_white,927.535,Paint Bucket (3.5kg)
2017-05-01,bread_loaf,333.0,Loaf
2017-05-01,diesel,160.6159169550173,1 Liter
2017-05-01,fuel,151.48440065681444,1 Liter
2017-05-01,garri_white,669.5733333333334,Paint Bucket (4kg)
2017-05-01,garri_yellow,687.7066666666667,Paint Bucket (4kg)
2017-05-01,palm_oil,840.0,5L Keg
2017-05-01,rice_foreign,15779.508196721312,50kg Bag
2017-05-01,rice_local,9723.636363636364,50kg Bag
2017-05-01,yam_tuber,610.0,Medium Tuber
2017-05-02,beans_oloyin,1032.1733333333334,Paint Bucket (3.5kg)
2017-05-02,beans_white,925.7325,Paint Bucket (3.5kg)
2017-05-02,bread_loaf,333.0,Loaf
2017-05-02,diesel,160.63840830449828,1 Liter
2017-05-02,fuel,151.41379310344828,1 Liter
2017-05-02,garri_white,672.5466666666667,Paint Bucket (4kg)
2017-05-02,garri_yellow,690.8133333333334,Paint Bucket (4kg)
2017-05-02,palm_oil,840.0,5L Keg
2017-05-02,rice_foreign,15818.852459016394,50kg Bag
2017-05-02,rice_local,9709.848484848484,50kg Bag
2017-05-02,yam_tuber,614.5,Medium Tuber
2017-05-03,beans_oloyin,1032.36,Paint Bucket (3.5kg)
2017-05-03,beans_white,923.93,Paint Bucket (3.5kg)
2017-05-03,bread_loaf,333.0,Loaf
2017-05-03,diesel,160.66089965397924,1 Liter
2017-05-03,fuel,151.3431855500821,1 Liter
2017-05-03,garri_white,675.52,Paint Bucket (4kg)
2017-05-03,garri_yellow,693.9200000000001,Paint Bucket (4kg)
2017-05-03,palm_oil,840.0,5L Keg
2017-05-03,rice_foreign,15858.196721311477,50kg Bag
2017-05-03,rice_local,9696.060606060606,50kg Bag
2017-05-03,yam_tuber,619.0,Medium Tuber
2017-05-04,beans_oloyin,1032.5466666666669,Paint Bucket (3.5kg)
2017-05-04,beans_white,922.1275,Paint Bucket (3.5kg)
2017-05-04,bread_loaf,333.0,Loaf
2017-05-04,diesel,160.6833910034602,1 Liter
2017-05-04,fuel,151.27257799671594,1 Liter
2017-05-04,garri_white,678.4933333333333,Paint Bucket (4kg)
2017-05-04,garri_yellow,697.0266666666666,Paint Bucket (4kg)
2017-05-04,palm_oil,840.0,5L Keg
2017-05-04,rice_foreign,15897.540983606556,50kg Bag
2017-05-04,rice_local,9682.272727272728,50kg Bag
2017-05-04,yam_tuber,623.5,Medium Tuber
2017-05-05,beans_oloyin,1032.7333333333331,Paint Bucket (3.5kg)
2017-05-05,beans_white,920.325,Paint Bucket (3.5kg)
2017-05-05,bread_loaf,333.0,Loaf
2017-05-05,diesel,160.7058823529412,1 Liter
2017-05-05,fuel,151.20197044334975,1 Liter
2017-05-05,garri_white,681.4666666666667,Paint Bucket (4kg)
2017-05-05,garri_yellow,700.1333333333333,Paint Bucket (4kg)
2017-05-05,palm_oil,840.0,5L Keg
2017-05-05,rice_foreign,15936.88524590164,50kg Bag
2017-05-05,rice_local,9668.484848484848,50kg Bag
2017-05-05,yam_tuber,628.0,Medium Tuber
2017-05-06,beans_oloyin,1032.92,Paint Bucket (3.5kg)
2017-05-06,beans_white,918.5225,Paint Bucket (3.5kg)
2017-05-06,bread_loaf,333.0,Loaf
2017-05-06,diesel,160.72837370242215,1 Liter
2017-05-06,fuel,151.13136288998356,1 Liter
2017-05-06,garri_white,684.44,Paint Bucket (4kg)
2017-05-06,garri_yellow,703.24,Paint Bucket (4kg)
2017-05-06,palm_oil,840.0,5L Keg
2017-05-06,rice_foreign,15976.22950819672,50kg Bag
2017-05-06,rice_local,9654.69696969697,50kg Bag
2017-05-06,yam_tuber,632.5,Medium Tuber
2017-05-07,beans_oloyin,1033.1066666666668,Paint Bucket (3.5kg)
2017-05-07,beans_white,916.72,Paint Bucket (3.5kg)
2017-05-07,bread_loaf,333.0,Loaf
2017-05-07,diesel,160.7508650519031,1 Liter
2017-05-07,fuel,151.0607553366174,1 Liter
2017-05-07,garri_white,687.4133333333334,Paint Bucket (4kg)
2017-05-07,garri_yellow,706.3466666666667,Paint Bucket (4kg)
2017-05-07,palm_oil,840.0,5L Keg
2017-05-07,rice_foreign,16015.573770491805,50kg Bag
2017-05-07,rice_local,9640.909090909092,50kg Bag
2017-05-07,yam_tuber,637.0,Medium Tuber
2017-05-08,beans_oloyin,1033.2933333333335,Paint Bucket (3.5kg)
2017-05-08,beans_white,914.9175,Paint Bucket (3.5kg)
2017-05-08,bread_loaf,333.0,Loaf
2017-05-08,diesel,160.7733564013841,1 Liter
2017-05-08,fuel,150.99014778325125,1 Liter
2017-05-08,garri_white,690.3866666666667,Paint Bucket (4kg)
2017-05-08,garri_yellow,709.4533333333334,Paint Bucket (4kg)
2017-05-08,palm_oil,840.0,5L Keg
2017-05-08,rice_foreign,16054.918032786883,50kg Bag
2017-05-08,rice_local,9627.121212121212,50kg Bag
2017-05-08,yam_tuber,641.5,Medium Tuber
2017-05-09,beans_oloyin,1033.48,Paint Bucket (3.5kg)
2017-05-09,beans_white,913.115,Paint Bucket (3.5kg)
2017-05-09,bread_loaf,333.0,Loaf
2017-05-09,diesel,160.79584775086505,1 Liter
2017-05-09,fuel,150.91954022988506,1 Liter
2017-05-09,garri_white,693.36,Paint Bucket (4kg)
2017-05-09,garri_yellow,712.5600000000001,Paint Bucket (4kg)
2017-05-09,palm_oil,840.0,5L Keg
2017-05-09,rice_foreign,16094.262295081968,50kg Bag
2017-05-09,rice_local,9613.333333333334,50kg Bag
2017-05-09,yam_tuber,646.0,Medium Tuber
2017-05-10,beans_oloyin,1033.6666666666667,Paint Bucket (3.5kg)
2017-05-10,beans_white,911.3125,Paint Bucket (3.5kg)
2017-05-10,bread_loaf,333.0,Loaf
